player_id,Name,Sex,Team,NOC,Year,Season,City,Sport,Event,Medal
1555537,Erislandy Alvarez,M,Cuba,CUB,2024,Summer,Paris,Boxing,Men's 63.5kg,Gold
1555541,Nouridine Issaka,M,Niger,NIG,2024,Summer,Paris,Taekwondo,Men -58kg,No medal
1555542,Jadon Wuilliez,M,Antigua and Barbuda,ANT,2024,Summer,Paris,Swimming,Men's 100m Breaststroke,No medal
1555548,Arlen Lopez,M,Cuba,CUB,2024,Summer,Paris,Boxing,Men's 80kg,Bronze
1555550,Ellie Shaw,F,Antigua and Barbuda,ANT,2024,Summer,Paris,Swimming,Women's 100m Breaststroke,No medal
1555553,la Cesar,M,Cuba,CUB,2024,Summer,Paris,Boxing,Men's 92kg,No medal
1555554,Cejhae Greene,M,Antigua and Barbuda,ANT,2024,Summer,Paris,Athletics,Men's 100m,No medal
1555555,Joella Lloyd,F,Antigua and Barbuda,ANT,2024,Summer,Paris,Athletics,Women's 100m,No medal
1555589,Abdoul Issoufou,M,Niger,NIG,2024,Summer,Paris,Taekwondo,Men +80kg,No medal
1555792,Gaby Lopez,F,Mexico,MEX,2024,Summer,Paris,Golf,Women's Individual Stroke Play,No medal
1555976,Serhiy Kulish,M,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Rifle Men,No medal
1555976,Serhiy Kulish,M,Ukraine,UKR,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Men,Silver
1555977,Pavlo Korostylov,M,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Pistol Men,No medal
1555977,Pavlo Korostylov,M,Ukraine,UKR,2024,Summer,Paris,Shooting,25m Rapid Fire Pistol Men,No medal
1555979,Maksym Horodynets,M,Ukraine,UKR,2024,Summer,Paris,Shooting,25m Rapid Fire Pistol Men,No medal
1555983,Viktor Bankin,M,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Pistol Men,No medal
1555983,Viktor Bankin,M,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,No medal
1555984,Olena Kostevych,F,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1555984,Olena Kostevych,F,Ukraine,UKR,2024,Summer,Paris,Shooting,25m Pistol Women,No medal
1555984,Olena Kostevych,F,Ukraine,UKR,2024,Summer,Paris,Shooting,10m Air Pistol Mixed Team,No medal
1555996,Iryna Malovichko,F,Ukraine,UKR,2024,Summer,Paris,Shooting,Skeet Women,No medal
1556010,Navbakhor Khamidova,F,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Women's 66kg,No medal
1556045,Hasanboy Dusmatov,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 51kg,Gold
1556049,Abdumalik Khalokov,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 57kg,Gold
1556052,Ruslan Abdullaev,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 63.5kg,No medal
1556056,Yaroslav Tkach,M,Ukraine,UKR,2024,Summer,Paris,Sport Climbing,Men's Speed,No medal
1556057,Ievgeniia Kazbekova,F,Ukraine,UKR,2024,Summer,Paris,Sport Climbing,Women's Boulder & Lead,No medal
1556067,Mek Almukhtar,F,Libya,LBA,2024,Summer,Paris,Swimming,Women's 100m Backstroke,No medal
1556072,Fariba Hashimi,F,Afghanistan,AFG,2024,Summer,Paris,Cycling Road,Women's Road Race,No medal
1556074,Kimia Yousofi,F,Afghanistan,AFG,2024,Summer,Paris,Athletics,Women's 100m,No medal
1556082,Margaryta Pesotska,F,Ukraine,UKR,2024,Summer,Paris,Table Tennis,Women's Singles,No medal
1556083,Solomiya Brateyko,F,Ukraine,UKR,2024,Summer,Paris,Table Tennis,Women's Singles,No medal
1556084,Yaroslav Zhmudenko,M,Ukraine,UKR,2024,Summer,Paris,Table Tennis,Men's Singles,No medal
1556089,Fahim Anwari,M,Afghanistan,AFG,2024,Summer,Paris,Swimming,Men's 50m Freestyle,No medal
1556091,Mykhailo Romanchuk,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 1500m Freestyle,No medal
1556091,Mykhailo Romanchuk,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 800m Freestyle,No medal
1556092,Vladyslav Bukhov,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 50m Freestyle,No medal
1556093,Denys Kesil,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 200m Butterfly,No medal
1556094,Oleksandr Zheltiakov,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 100m Backstroke,No medal
1556094,Oleksandr Zheltiakov,M,Ukraine,UKR,2024,Summer,Paris,Swimming,Men's 200m Backstroke,No medal
1556208,PRIYANKA,F,India,IND,2024,Summer,Paris,Athletics,Women's 20km Race Walk,No medal
1556208,PRIYANKA,F,India,IND,2024,Summer,Paris,Athletics,Marathon Race Walk Relay Mixed,No medal
1556210,Amoj Jacob,M,India,IND,2024,Summer,Paris,Athletics,Men's 4 x 400m Relay,No medal
1556225,Silvian Colodrovschi,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556227,Eduard Dragusin,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556228,Tudor-andrei Fulea,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556229,Vlad-luca Georgescu,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556230,Francesco Iudean,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556231,Matei Lutescu,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556238,Andrei Neamtu,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556239,Nicolae Oanta,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556241,Andrei Prioteasa,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556243,Andrei Tepelus,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556244,Marius-florin Tic,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556245,Levente Vancsik,M,Romania,ROU,2024,Summer,Paris,Water Polo,Men,No medal
1556381,Mary Almanza,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1556381,Mary Almanza,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 800m,No medal
1556383,Daily Cooper,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1556383,Daily Cooper,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 800m,No medal
1556384,Sahily Diago,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1556385,Yunisleidy Garcia,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 100m,No medal
1556388,Roxana Gomez,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 400m,No medal
1556388,Roxana Gomez,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1556390,Pilar Matheus,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's Discus Throw,No medal
1556391,Silinda Morales,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's Discus Throw,No medal
1556395,Leyanis Perez,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's Triple Jump,No medal
1556397,Liadagmis Povea,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's Triple Jump,No medal
1556403,Kestra Kihleng,F,Micronesia,FSM,2024,Summer,Paris,Swimming,Women's 50m Freestyle,No medal
1556598,Nabaaha Abdul,F,Maldives,MDV,2024,Summer,Paris,Badminton,Women's Singles,No medal
1556614,Camilla Kemp,F,Germany,GER,2024,Summer,Paris,Surfing,Women,No medal
1556615,Tim Elter,M,Germany,GER,2024,Summer,Paris,Surfing,Men,No medal
1556634,Tinh Hoang,F,Vietnam,VIE,2024,Summer,Paris,Judo,Women -48 kg,No medal
1556645,Yvonne Li,F,Germany,GER,2024,Summer,Paris,Badminton,Women's Singles,No medal
1556646,Mark Lamsfuss,M,Germany,GER,2024,Summer,Paris,Badminton,Men's Doubles,No medal
1556647,Fabian Roth,M,Germany,GER,2024,Summer,Paris,Badminton,Men's Singles,No medal
1556649,Marvin Seidel,M,Germany,GER,2024,Summer,Paris,Badminton,Men's Doubles,No medal
1556671,Anass Essayi,M,Morocco,MAR,2024,Summer,Paris,Athletics,Men's 1500m,No medal
1556677,Assia Raziki,F,Morocco,MAR,2024,Summer,Paris,Athletics,Women's 800m,No medal
1556680,Rahma Tahiri,F,Morocco,MAR,2024,Summer,Paris,Athletics,Women's Marathon,No medal
1556793,Ashley Lau,F,Malaysia,MAS,2024,Summer,Paris,Golf,Women's Individual Stroke Play,No medal
1556796,Gavin Green,M,Malaysia,MAS,2024,Summer,Paris,Golf,Men's Individual Stroke Play,No medal
1556797,Asadkhuja Muydinkhujaev,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 71kg,Gold
1556818,Noura Ennadi,F,Morocco,MAR,2024,Summer,Paris,Athletics,Women's 400m Hurdles,No medal
1556821,Turabek Khabibullaev,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 80kg,No medal
1556834,Tyler Edtmayer,M,Germany,GER,2024,Summer,Paris,Skateboarding,Men's Park,No medal
1556838,Lilly Stoephasius,F,Germany,GER,2024,Summer,Paris,Skateboarding,Women's Park,No medal
1556860,Lazizbek Mullojonov,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's 92kg,Gold
1556869,Bakhodir Jalolov,M,Uzbekistan,UZB,2024,Summer,Paris,Boxing,Men's +92kg,Gold
1556873,Eldarovitch Ramazanov,M,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Men's Freestyle 86kg,Gold
1556876,Anna Dulce,F,Republic of Moldova,MDA,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1556987,Romano Puentener,M,Liechtenstein,LIE,2024,Summer,Paris,Cycling Mountain Bike,Men's Cross-country,No medal
1557220,Franko Burraj,M,Albania,ALB,2024,Summer,Paris,Athletics,Men's 100m,No medal
1557503,Maria Fassi,F,Mexico,MEX,2024,Summer,Paris,Golf,Women's Individual Stroke Play,No medal
1557703,Carlos Ortiz,M,Mexico,MEX,2024,Summer,Paris,Golf,Men's Individual Stroke Play,No medal
1557704,Israel Madaye,M,Chad,CHA,2024,Summer,Paris,Archery,Men's Individual,No medal
1557889,Faid El,M,Morocco,MAR,2024,Summer,Paris,Athletics,Men's 3000m Steeplechase,No medal
1557964,Brisa Hennessy,F,Costa Rica,CRC,2024,Summer,Paris,Surfing,Women,No medal
1558157,Hong Teh,F,Singapore,SGP,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1558157,Hong Teh,F,Singapore,SGP,2024,Summer,Paris,Shooting,25m Pistol Women,No medal
1558203,Magdalena Lobnig,F,Austria,AUT,2024,Summer,Paris,Rowing,Women's Single Sculls,No medal
1558205,Louisa Altenhuber,F,Austria,AUT,2024,Summer,Paris,Rowing,Lightweight Women's Double Sculls,No medal
1558224,Lara Tiefenthaler,F,Austria,AUT,2024,Summer,Paris,Rowing,Lightweight Women's Double Sculls,No medal
1558236,Julia Hauser,F,Austria,AUT,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1558237,Tjebbe Kaindl,M,Austria,AUT,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1558238,Alois Knabl,M,Austria,AUT,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1558240,Lisa Perterer,F,Austria,AUT,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1558281,Ali Hussein,M,Iraq,IRQ,2024,Summer,Paris,Football,Men,No medal
1558307,Matthieu Androdias,M,France,FRA,2024,Summer,Paris,Rowing,Men's Double Sculls,No medal
1558309,Hugo Beurey,M,France,FRA,2024,Summer,Paris,Rowing,Lightweight Men's Double Sculls,No medal
1558311,Hugo Boucheron,M,France,FRA,2024,Summer,Paris,Rowing,Men's Double Sculls,No medal
1558312,Claire Bove,F,France,FRA,2024,Summer,Paris,Rowing,Lightweight Women's Double Sculls,No medal
1558313,Benoit Brunet,M,France,FRA,2024,Summer,Paris,Rowing,Men's Four,No medal
1558324,Ferdinand Ludwig,M,France,FRA,2024,Summer,Paris,Rowing,Lightweight Men's Double Sculls,No medal
1558326,Emma Lunatti,F,France,FRA,2024,Summer,Paris,Rowing,Women's Double Sculls,No medal
1558333,Elodie Ravera,F,France,FRA,2024,Summer,Paris,Rowing,Women's Double Sculls,No medal
1558334,Teo Rayet,M,France,FRA,2024,Summer,Paris,Rowing,Men's Four,No medal
1558339,Laura Tarantola,F,France,FRA,2024,Summer,Paris,Rowing,Lightweight Women's Double Sculls,No medal
1558340,Guillaume Turlan,M,France,FRA,2024,Summer,Paris,Rowing,Men's Four,No medal
1558341,Thibaud Turlan,M,France,FRA,2024,Summer,Paris,Rowing,Men's Four,No medal
1558569,Alexander Zverev,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Singles,No medal
1558569,Alexander Zverev,M,Germany,GER,2024,Summer,Paris,Tennis,Mixed Doubles,No medal
1558572,Maximilian Marterer,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Singles,No medal
1558573,Jan-lennard Struff,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Doubles,No medal
1558573,Jan-lennard Struff,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Singles,No medal
1558575,Angelique Kerber,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Doubles,No medal
1558575,Angelique Kerber,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Singles,No medal
1558576,Laura Siegemund,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Doubles,No medal
1558576,Laura Siegemund,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Singles,No medal
1558576,Laura Siegemund,F,Germany,GER,2024,Summer,Paris,Tennis,Mixed Doubles,No medal
1558578,Tatjana Maria,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Doubles,No medal
1558578,Tatjana Maria,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Singles,No medal
1558586,Tim Puetz,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Doubles,No medal
1558587,Tamara Korpatsch,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Doubles,No medal
1558587,Tamara Korpatsch,F,Germany,GER,2024,Summer,Paris,Tennis,Women's Singles,No medal
1558588,Kevin Krawietz,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Doubles,No medal
1558590,Dominik Koepfer,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Doubles,No medal
1558590,Dominik Koepfer,M,Germany,GER,2024,Summer,Paris,Tennis,Men's Singles,No medal
1558641,Barbara Gambaro,F,Italy,ITA,2024,Summer,Paris,Shooting,10m Air Rifle Women,No medal
1558641,Barbara Gambaro,F,Italy,ITA,2024,Summer,Paris,Shooting,50m Rifle 3 Positions Women,No medal
1558641,Barbara Gambaro,F,Italy,ITA,2024,Summer,Paris,Shooting,10m Air Rifle Mixed Team,No medal
1558732,Mathis Soudi,M,Morocco,MAR,2024,Summer,Paris,Canoe Slalom,Men's Kayak Single,No medal
1558732,Mathis Soudi,M,Morocco,MAR,2024,Summer,Paris,Canoe Slalom,Men's Kayak Cross,No medal
1558748,Houssam Elkord,M,Morocco,MAR,2024,Summer,Paris,Fencing,Men's Épée Individual,No medal
1558763,Manjola Konini,F,Albania,ALB,2024,Summer,Paris,Shooting,10m Air Pistol Women,No medal
1558763,Manjola Konini,F,Albania,ALB,2024,Summer,Paris,Shooting,25m Pistol Women,No medal
1558773,Laura Lindemann,F,Germany,GER,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1558775,Lasse Luehrs,M,Germany,GER,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1558777,Jonas Schomburg,M,Germany,GER,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1558780,Tim Hellwig,M,Germany,GER,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1558782,Nina Eim,F,Germany,GER,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1558784,Lisa Tertsch,F,Germany,GER,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1558815,Youssra Zakarani,F,Morocco,MAR,2024,Summer,Paris,Fencing,Women's Foil Individual,No medal
1558933,Alexien Kouma,M,Mali,MLI,2024,Summer,Paris,Swimming,Men's 100m Freestyle,No medal
1558938,Sven Thiele,M,Germany,GER,2024,Summer,Paris,Wrestling,Men's Freestyle 97kg,No medal
1558945,Gerda Niemesch,F,Germany,GER,2024,Summer,Paris,Wrestling,Women's Freestyle 62kg,No medal
1558946,Sandra Paruszewski,F,Germany,GER,2024,Summer,Paris,Wrestling,Women's Freestyle 57kg,No medal
1558949,Annika Wendle,F,Germany,GER,2024,Summer,Paris,Wrestling,Women's Freestyle 53kg,No medal
1558950,Anastasia Blayvas,F,Germany,GER,2024,Summer,Paris,Wrestling,Women's Freestyle 50kg,No medal
1558955,Jello Krahmer,M,Germany,GER,2024,Summer,Paris,Wrestling,Men's Greco-Roman 130kg,No medal
1558963,Alexandros Lazogianis,M,Germany,GER,2024,Summer,Paris,Wrestling,Men's Greco-Roman 97kg,No medal
1559158,Aichata Diabate,F,Mali,MLI,2024,Summer,Paris,Swimming,Women's 50m Freestyle,No medal
1559387,Islam Dudaev,M,Albania,ALB,2024,Summer,Paris,Wrestling,Men's Freestyle 65kg,Bronze
1559454,Aik Mnatsakanian,M,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Men's Greco-Roman 77kg,No medal
1559457,Demos Memneloum,F,Chad,CHA,2024,Summer,Paris,Judo,Women -70 kg,No medal
1559471,Sergeevich Novikov,M,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Men's Greco-Roman 87kg,Gold
1559474,Milenov Milov,M,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Men's Greco-Roman 130kg,No medal
1559512,Lauriane Nolot,F,France,FRA,2024,Summer,Paris,Sailing,Women's Kite,Silver
1559519,Axel Mazella,M,France,FRA,2024,Summer,Paris,Sailing,Men's Kite,No medal
1559523,Helene Noesmoen,F,France,FRA,2024,Summer,Paris,Sailing,Women's Windsurfing,No medal
1559529,Nicolas Goyard,M,France,FRA,2024,Summer,Paris,Sailing,Men's Windsurfing,No medal
1559539,Louise Cervera,F,France,FRA,2024,Summer,Paris,Sailing,Women's Dinghy,No medal
1559542,Jean-baptiste Bernaz,M,France,FRA,2024,Summer,Paris,Sailing,Men's Dinghy,No medal
1559549,Camille Lecointre,F,France,FRA,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1559550,Jeremie Mion,M,France,FRA,2024,Summer,Paris,Sailing,Mixed Dinghy,No medal
1559558,Sarah Steyaert,F,France,FRA,2024,Summer,Paris,Sailing,Women's Skiff,Bronze
1559559,Charline Picon,F,France,FRA,2024,Summer,Paris,Sailing,Women's Skiff,Bronze
1559566,Erwan Fischer,M,France,FRA,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1559568,Clement Pequin,M,France,FRA,2024,Summer,Paris,Sailing,Men's Skiff,No medal
1559580,Tim Mourniac,M,France,FRA,2024,Summer,Paris,Sailing,Mixed Multihull,No medal
1559581,Lou Berthomieu,F,France,FRA,2024,Summer,Paris,Sailing,Mixed Multihull,No medal
1559918,Lisneidy Veitia,F,Cuba,CUB,2024,Summer,Paris,Athletics,Women's 4 x 400m Relay,No medal
1559994,Alonso Correa,M,Peru,PER,2024,Summer,Paris,Surfing,Men,No medal
1560071,Lucca Mesinas,M,Peru,PER,2024,Summer,Paris,Surfing,Men,No medal
1560138,Sol Aguirre,F,Peru,PER,2024,Summer,Paris,Surfing,Women,No medal
1560166,Bocar Diop,M,Senegal,SEN,2024,Summer,Paris,Taekwondo,Men -58kg,No medal
1560182,Francois Mendy,M,Senegal,SEN,2024,Summer,Paris,Athletics,Men's 110m Hurdles,No medal
1560261,Milagro Mena,F,Costa Rica,CRC,2024,Summer,Paris,Cycling Road,Women's Road Race,No medal
1560280,Jingyi Zhou,F,Singapore,SGP,2024,Summer,Paris,Table Tennis,Women's Singles,No medal
1560283,Reapi Ulunisau,F,Fiji,FIJ,2024,Summer,Paris,Rugby Sevens,Women,No medal
1560288,Laisana Likuceva,F,Fiji,FIJ,2024,Summer,Paris,Rugby Sevens,Women,No medal
1560290,Maria Naimasi,F,Fiji,FIJ,2024,Summer,Paris,Rugby Sevens,Women,No medal
1560315,Maria Rokotuisiga,F,Fiji,FIJ,2024,Summer,Paris,Rugby Sevens,Women,No medal
1560342,Alexandr Yeremenko,M,Kazakhstan,KAZ,2024,Summer,Paris,Archery,Men's Individual,No medal
1560342,Alexandr Yeremenko,M,Kazakhstan,KAZ,2024,Summer,Paris,Archery,Men's Team,No medal
1560348,Michelle Tau,F,Lesotho,LES,2024,Summer,Paris,Taekwondo,Women -49kg,No medal
1560376,Hasan Hussein,M,Iraq,IRQ,2024,Summer,Paris,Football,Men,No medal
1560451,Hasan Ahmed,M,Iraq,IRQ,2024,Summer,Paris,Football,Men,No medal
1560538,Alice Betto,F,Italy,ITA,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1560539,Bianca Seregni,F,Italy,ITA,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1560540,Verena Steinhauser,F,Italy,ITA,2024,Summer,Paris,Triathlon,Women's Individual,No medal
1560544,Gianluca Pozzatti,M,Italy,ITA,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1560546,Alessio Crociani,M,Italy,ITA,2024,Summer,Paris,Triathlon,Men's Individual,No medal
1560668,Elisabeth Straka,F,Austria,AUT,2024,Summer,Paris,Archery,Women's Individual,No medal
1560669,Zhivkova Dudova,F,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Women's Freestyle 62kg,No medal
1560673,Jessica Pilz,F,Austria,AUT,2024,Summer,Paris,Sport Climbing,Women's Boulder & Lead,Bronze
1560677,Jakob Schubert,M,Austria,AUT,2024,Summer,Paris,Sport Climbing,Men's Boulder & Lead,Bronze
1560680,Valentine Filimon,M,Austria,AUT,2024,Summer,Paris,Badminton,Men's Singles,No medal
1560689,Saeed Abusharib,M,Qatar,QAT,2024,Summer,Paris,Shooting,Trap Men,No medal
1560690,Saleh Al-athba,M,Qatar,QAT,2024,Summer,Paris,Shooting,Skeet Men,No medal
1560705,Yulduz Hashimi,F,Afghanistan,AFG,2024,Summer,Paris,Cycling Road,Women's Road Race,No medal
1560705,Yulduz Hashimi,F,Afghanistan,AFG,2024,Summer,Paris,Cycling Road,Women's Individual Time Trial,No medal
1560712,Vasileva Yaneva,F,Bulgaria,BUL,2024,Summer,Paris,Wrestling,Women's Freestyle 76kg,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1560759,Giorgia Villa,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Silver
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's All-Around,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1560760,Elisa Iorio,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Silver
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,No medal
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1560761,Angela Andreoli,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Silver
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women,No medal
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's All-Around,No medal
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Balance Beam,Bronze
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Floor Exercise,No medal
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Uneven Bars,No medal
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Vault,No medal
1560762,Manila Esposito,F,Italy,ITA,2024,Summer,Paris,Artistic Gymnastics,Women's Team,Silver
1560780,Nicolo' Carucci,M,Italy,ITA,2024,Summer,Paris,Rowing,Men's Double Sculls,No medal
1560781,Luca Rambaldi,M,Italy,ITA,2024,Summer,Paris,Rowing,Men's Quadruple Sculls,Silver
1560782,Emanuele Capponi,M,Italy,ITA,2024,Summer,Paris,Rowing,Women's Eight,No medal
1560783,Alice Codato,F,Italy,ITA,2024,Summer,Paris,Rowing,Women's Eight,No medal
1560788,Giorgia Pelacchi,F,Italy,ITA,2024,Summer,Paris,Rowing,Women's Eight,No medal
1560793,Nicholas Kohl,M,Italy,ITA,2024,Summer,Paris,Rowing,Men's Four,No medal
1560988,Conor Hall,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Individual,No medal
1560988,Conor Hall,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Team,No medal
1560989,Tom Hall,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Individual,No medal
1560989,Tom Hall,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Team,No medal
1560990,Megan Havers,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Individual,No medal
1560990,Megan Havers,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Team,No medal
1560991,Penny Healey,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Individual,No medal
1560991,Penny Healey,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Team,No medal
1561000,Bryony Pitman,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Individual,No medal
1561000,Bryony Pitman,F,Great Britain,GBR,2024,Summer,Paris,Archery,Women's Team,No medal
1561000,Bryony Pitman,F,Great Britain,GBR,2024,Summer,Paris,Archery,Mixed Team,No medal
1561003,Alex Wise,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Individual,No medal
1561003,Alex Wise,M,Great Britain,GBR,2024,Summer,Paris,Archery,Men's Team,No medal
1561003,Alex Wise,M,Great Britain,GBR,2024,Summer,Paris,Archery,Mixed Team,No medal
1561138,Denis Vieru,M,Republic of Moldova,MDA,2024,Summer,Paris,Judo,Men -66 kg,Bronze
